country;pop;year;value
Algeria;males;1990;13036.365
Algeria;females;1990;12722.507
Algeria;rural;1990;12415.865
Algeria;urban;1990;13496.502
Algeria;total;1991;26400.479
Algeria;males;1991;13364.921
Algeria;females;1991;13035.547
Algeria;rural;1991;12514.727
Algeria;urban;1991;14039.602
Algeria;total;1992;27028.326
Algeria;males;1992;13684.684
Algeria;females;1992;13343.646
Algeria;rural;1992;12596.547
Algeria;urban;1992;14584.547
Algeria;total;1993;27635.515
Algeria;males;1993;13992.899
Algeria;females;1993;13642.618
Algeria;rural;1993;12659.779
Algeria;urban;1993;15126.48
Algeria;total;1994;28213.774
Algeria;males;1994;14286.526
Algeria;females;1994;13927.251
Algeria;rural;1994;12700.801
Algeria;urban;1994;15661.452
Algeria;total;1995;28757.785
Algeria;males;1995;14563.635
Algeria;females;1995;14194.153
Algeria;rural;1995;12718.634
Algeria;urban;1995;16185.664
Algeria;total;1996;29266.405
Algeria;males;1996;14823.978
Algeria;females;1996;14442.437
Algeria;rural;1996;12713.484
Algeria;urban;1996;16697.931
Algeria;total;1997;29742.979
Algeria;males;1997;15068.785
Algeria;females;1997;14674.195
Algeria;rural;1997;12688.632
Algeria;urban;1997;17198.207
Algeria;total;1998;30192.754
Algeria;males;1998;15299.817
Algeria;females;1998;14892.933
Algeria;rural;1998;12645.977
Algeria;urban;1998;17689.755
Algeria;total;1999;30623.406
Algeria;males;1999;15519.655
Algeria;females;1999;15103.751
Algeria;rural;1999;12577.656
Algeria;urban;1999;18187.957
Algeria;total;2000;31042.235
Algeria;males;2000;15731.099
Algeria;females;2000;15311.139
Algeria;rural;2000;12498.847
Algeria;urban;2000;18684.813
Algeria;total;2001;31451.514
Algeria;males;2001;15935.089
Algeria;females;2001;15516.424
Algeria;rural;2001;12411.94
Algeria;urban;2001;19180.213
Algeria;total;2002;31855.109
Algeria;males;2002;16134.005
Algeria;females;2002;15721.105
Algeria;rural;2002;12317.847
Algeria;urban;2002;19677.199
Algeria;total;2003;32264.157
Algeria;males;2003;16333.986
Algeria;females;2003;15930.173
Algeria;rural;2003;12221.443
Algeria;urban;2003;20182.071
Algeria;total;2004;32692.163
Algeria;males;2004;16542.653
Algeria;females;2004;16149.5
Algeria;rural;2004;12127.441
Algeria;urban;2004;20703.655
Algeria;total;2005;33149.724
Algeria;males;2005;16766.027
Algeria;females;2005;16383.693
Algeria;rural;2005;12040.491
Algeria;urban;2005;21247.946
Algeria;total;2006;33641.002
Algeria;males;2006;17006.259
Algeria;females;2006;16634.748
Algeria;rural;2006;11959.903
Algeria;urban;2006;21818.012
Algeria;total;2007;34166.972
Algeria;males;2007;17263.894
Algeria;females;2007;16903.082
Algeria;rural;2007;11885.693
Algeria;urban;2007;22414.383
Algeria;total;2008;34730.608
Algeria;males;2008;17541.178
Algeria;females;2008;17189.426
Algeria;rural;2008;11818.949
Algeria;urban;2008;23041.766
Algeria;total;2009;35333.881
Algeria;males;2009;17840.024
Algeria;females;2009;17493.858
Algeria;rural;2009;11765.339
Algeria;urban;2009;23700.421
Algeria;total;2010;35977.455
Algeria;males;2010;18161.36
Algeria;females;2010;17816.091
Algeria;rural;2010;11723.941
Algeria;urban;2010;24393.696
Algeria;total;2011;36661.445
Algeria;males;2011;18505.611
Algeria;females;2011;18155.827
Algeria;rural;2011;11695.477
Algeria;urban;2011;25124.081
Algeria;total;2012;37383.895
Algeria;males;2012;18871.563
Algeria;females;2012;18512.336
Algeria;rural;2012;11677.502
Algeria;urban;2012;25888.345
Algeria;total;2013;38140.133
Algeria;males;2013;19256.116
Algeria;females;2013;18884.019
Algeria;rural;2013;11664.03
Algeria;urban;2013;26674.532
Algeria;total;2014;38923.692
Algeria;males;2014;19654.929
Algeria;females;2014;19268.759
Algeria;rural;2014;11647.651
Algeria;urban;2014;27465.662
Algeria;total;2015;39728.025
Algeria;males;2015;20063.891
Algeria;females;2015;19664.129
Algeria;rural;2015;11623.281
Algeria;urban;2015;28248.247
Algeria;total;2016;40551.392
Algeria;males;2016;20481.901
Algeria;females;2016;20069.497
Algeria;rural;2016;11589.537
Algeria;urban;2016;29016.515
Algeria;total;2017;41389.189
Algeria;males;2017;20906.756
Algeria;females;2017;20482.418
Algeria;rural;2017;11547.532
Algeria;urban;2017;29770.61
Algeria;total;2018;42228.408
Algeria;males;2018;21331.993
Algeria;females;2018;20896.422
Algeria;rural;2018;11498.038
Algeria;urban;2018;30510.016
American Samoa;total;1950;18.94
American Samoa;rural;1950;7.241
American Samoa;urban;1950;11.699
American Samoa;total;1951;19.293
American Samoa;rural;1951;7.289
American Samoa;urban;1951;12.007
American Samoa;total;1952;19.542
American Samoa;rural;1952;7.293
American Samoa;urban;1952;12.247
American Samoa;total;1953;19.695
American Samoa;rural;1953;7.256
American Samoa;urban;1953;12.421
American Samoa;total;1954;19.753
American Samoa;rural;1954;7.186
American Samoa;urban;1954;12.543
American Samoa;total;1955;19.754
American Samoa;rural;1955;7.089
American Samoa;urban;1955;12.613
American Samoa;total;1956;19.709
American Samoa;rural;1956;6.984
American Samoa;urban;1956;12.668
American Samoa;total;1957;19.667
American Samoa;rural;1957;6.878
American Samoa;urban;1957;12.72
American Samoa;total;1958;19.69
American Samoa;rural;1958;6.794
American Samoa;urban;1958;12.808
American Samoa;total;1959;19.824
American Samoa;rural;1959;6.753
American Samoa;urban;1959;12.981
American Samoa;total;1960;20.123
American Samoa;rural;1960;6.762
American Samoa;urban;1960;13.251
American Samoa;total;1961;20.602
American Samoa;rural;1961;6.834
American Samoa;urban;1961;13.652
American Samoa;total;1962;21.253
American Samoa;rural;1962;6.954
American Samoa;urban;1962;14.163
American Samoa;total;1963;22.034
American Samoa;rural;1963;7.113
American Samoa;urban;1963;14.769
American Samoa;total;1964;22.854
American Samoa;rural;1964;7.283
American Samoa;urban;1964;15.415
American Samoa;total;1965;23.672
American Samoa;rural;1965;7.448
American Samoa;urban;1965;16.072
American Samoa;total;1966;24.462
American Samoa;rural;1966;7.6
American Samoa;urban;1966;16.721
American Samoa;total;1967;25.248
American Samoa;rural;1967;7.745
American Samoa;urban;1967;17.371
American Samoa;total;1968;25.989
American Samoa;rural;1968;7.876
American Samoa;urban;1968;18.009
American Samoa;total;1969;26.703
American Samoa;rural;1969;7.99
American Samoa;urban;1969;18.624
American Samoa;total;1970;27.363
American Samoa;rural;1970;8.083
American Samoa;urban;1970;19.209
American Samoa;total;1971;27.984
American Samoa;rural;1971;8.156
American Samoa;urban;1971;19.76
American Samoa;total;1972;28.567
American Samoa;rural;1972;8.211
American Samoa;urban;1972;20.281
American Samoa;total;1973;29.1
American Samoa;rural;1973;8.247
American Samoa;urban;1973;20.767
American Samoa;total;1974;29.596
American Samoa;rural;1974;8.266
American Samoa;urban;1974;21.222
American Samoa;total;1975;30.052
American Samoa;rural;1975;8.275
American Samoa;urban;1975;21.657
American Samoa;total;1976;30.456
American Samoa;rural;1976;8.266
American Samoa;urban;1976;22.055
American Samoa;total;1977;30.838
American Samoa;rural;1977;8.249
American Samoa;urban;1977;22.44
American Samoa;total;1978;31.269
American Samoa;rural;1978;8.243
American Samoa;urban;1978;22.859
American Samoa;total;1979;31.845
American Samoa;rural;1979;8.276
American Samoa;urban;1979;23.397
American Samoa;total;1980;32.646
American Samoa;rural;1980;8.332
American Samoa;urban;1980;24.125
American Samoa;total;1981;33.701
American Samoa;rural;1981;8.359
American Samoa;urban;1981;25.134
American Samoa;total;1982;34.968
American Samoa;rural;1982;8.426
American Samoa;urban;1982;26.312
American Samoa;total;1983;36.412
American Samoa;rural;1983;8.523
American Samoa;urban;1983;27.637
American Samoa;total;1984;37.946
American Samoa;rural;1984;8.629
American Samoa;urban;1984;29.059
American Samoa;total;1985;39.519
American Samoa;rural;1985;8.726
American Samoa;urban;1985;30.515
American Samoa;total;1986;41.119
American Samoa;rural;1986;8.818
American Samoa;urban;1986;32.019
American Samoa;total;1987;42.74
American Samoa;rural;1987;8.898
American Samoa;urban;1987;33.552
American Samoa;total;1988;44.343
American Samoa;rural;1988;8.959
American Samoa;urban;1988;35.088
American Samoa;total;1989;45.894
American Samoa;rural;1989;8.999
American Samoa;urban;1989;36.594
American Samoa;total;1990;47.347
American Samoa;rural;1990;8.962
American Samoa;urban;1990;38.076
American Samoa;total;1991;48.685
American Samoa;rural;1991;8.763
American Samoa;urban;1991;39.612
American Samoa;total;1992;49.896
American Samoa;rural;1992;8.535
American Samoa;urban;1992;41.058
American Samoa;total;1993;51.02
American Samoa;rural;1993;8.291
American Samoa;urban;1993;42.429
American Samoa;total;1994;52.095
American Samoa;rural;1994;8.037
American Samoa;urban;1994;43.766
American Samoa;total;1995;53.161
American Samoa;rural;1995;7.782
American Samoa;urban;1995;45.086
American Samoa;total;1996;54.211
American Samoa;rural;1996;7.527
American Samoa;urban;1996;46.402
American Samoa;total;1997;55.221
American Samoa;rural;1997;7.268
American Samoa;urban;1997;47.673
American Samoa;total;1998;56.171
American Samoa;rural;1998;7.006
American Samoa;urban;1998;48.895
American Samoa;total;1999;57.053
American Samoa;rural;1999;6.738
American Samoa;urban;1999;50.032
American Samoa;total;2000;57.821
American Samoa;rural;2000;6.565
American Samoa;urban;2000;50.956
American Samoa;total;2001;58.494
American Samoa;rural;2001;6.695
American Samoa;urban;2001;51.48
American Samoa;total;2002;59.08
American Samoa;rural;2002;6.816
American Samoa;urban;2002;51.915
American Samoa;total;2003;59.504
American Samoa;rural;2003;6.919
American Samoa;urban;2003;52.198
American Samoa;total;2004;59.681
American Samoa;rural;2004;6.994
American Samoa;urban;2004;52.27
American Samoa;total;2005;59.562
American Samoa;rural;2005;7.035
American Samoa;urban;2005;52.083
American Samoa;total;2006;59.107
American Samoa;rural;2006;7.038
American Samoa;urban;2006;51.612
American Samoa;total;2007;58.365
American Samoa;rural;2007;7.006
American Samoa;urban;2007;50.897
American Samoa;total;2008;57.492
American Samoa;rural;2008;6.958
American Samoa;urban;2008;50.072
American Samoa;total;2009;56.683
American Samoa;rural;2009;6.918
American Samoa;urban;2009;49.309
American Samoa;total;2010;56.079
American Samoa;rural;2010;6.902
American Samoa;urban;2010;48.735
American Samoa;total;2011;55.759
American Samoa;rural;2011;6.914
American Samoa;urban;2011;48.406
American Samoa;total;2012;55.667
American Samoa;rural;2012;6.948
American Samoa;urban;2012;48.282
American Samoa;total;2013;55.713
American Samoa;rural;2013;6.997
American Samoa;urban;2013;48.31
American Samoa;total;2014;55.791
American Samoa;rural;2014;7.047
American Samoa;urban;2014;48.39
American Samoa;total;2015;55.812
American Samoa;rural;2015;7.088
American Samoa;urban;2015;48.449
American Samoa;total;2016;55.741
American Samoa;rural;2016;7.118
American Samoa;urban;2016;48.481
American Samoa;total;2017;55.62
American Samoa;rural;2017;7.139
American Samoa;urban;2017;48.502
American Samoa;total;2018;55.465
American Samoa;rural;2018;7.153
American Samoa;urban;2018;48.526
Andorra;total;1950;6.196
Andorra;rural;1950;3.792
Andorra;urban;1950;2.404
Andorra;total;1951;6.689
Andorra;rural;1951;3.966
Andorra;urban;1951;2.723
Andorra;total;1952;7.247
Andorra;rural;1952;4.156
Andorra;urban;1952;3.091
Andorra;total;1953;7.865
Andorra;rural;1953;4.357
Andorra;urban;1953;3.508
Andorra;total;1954;8.525
Andorra;rural;1954;4.554
Andorra;urban;1954;3.971
Andorra;total;1955;9.232
Andorra;rural;1955;4.748
Andorra;urban;1955;4.484
Andorra;total;1956;9.989
Andorra;rural;1956;4.938
Andorra;urban;1956;5.051
Andorra;total;1957;10.779
Andorra;rural;1957;5.115
Andorra;urban;1957;5.664
Andorra;total;1958;11.615
Andorra;rural;1958;5.281
Andorra;urban;1958;6.334
Andorra;total;1959;12.498
Andorra;rural;1959;5.437
Andorra;urban;1959;7.061
Andorra;total;1960;13.411
Andorra;rural;1960;5.572
Andorra;urban;1960;7.839
Andorra;total;1961;14.375
Andorra;rural;1961;5.609
Andorra;urban;1961;8.766
Andorra;total;1962;15.37
Andorra;rural;1962;5.616
Andorra;urban;1962;9.754
Andorra;total;1963;16.412
Andorra;rural;1963;5.601
Andorra;urban;1963;10.811
Andorra;total;1964;17.469
Andorra;rural;1964;5.554
Andorra;urban;1964;11.915
Andorra;total;1965;18.549
Andorra;rural;1965;5.482
Andorra;urban;1965;13.067
Andorra;total;1966;19.647
Andorra;rural;1966;5.385
Andorra;urban;1966;14.262
Andorra;total;1967;20.758
Andorra;rural;1967;5.264
Andorra;urban;1967;15.494
Andorra;total;1968;21.89
Andorra;rural;1968;5.125
Andorra;urban;1968;16.765
Andorra;total;1969;23.058
Andorra;rural;1969;4.975
Andorra;urban;1969;18.083
Andorra;total;1970;24.276
Andorra;rural;1970;4.818
Andorra;urban;1970;19.458
Andorra;total;1971;25.559
Andorra;rural;1971;4.657
Andorra;urban;1971;20.902
Andorra;total;1972;26.892
Andorra;rural;1972;4.491
Andorra;urban;1972;22.401
Andorra;total;1973;28.232
Andorra;rural;1973;4.315
Andorra;urban;1973;23.917
Andorra;total;1974;29.52
Andorra;rural;1974;4.123
Andorra;urban;1974;25.397
Andorra;total;1975;30.705
Andorra;rural;1975;3.914
Andorra;urban;1975;26.791
Andorra;total;1976;31.777
Andorra;rural;1976;3.692
Andorra;urban;1976;28.085
Andorra;total;1977;32.771
Andorra;rural;1977;3.467
Andorra;urban;1977;29.304
Andorra;total;1978;33.737
Andorra;rural;1978;3.246
Andorra;urban;1978;30.491
Andorra;total;1979;34.818
Andorra;rural;1979;3.044
Andorra;urban;1979;31.774
Andorra;total;1980;36.067
Andorra;rural;1980;2.862
Andorra;urban;1980;33.205
Andorra;total;1981;37.5
Andorra;rural;1981;2.7
Andorra;urban;1981;34.8
Andorra;total;1982;39.114
Andorra;rural;1982;2.553
Andorra;urban;1982;36.561
Andorra;total;1983;40.867
Andorra;rural;1983;2.416
Andorra;urban;1983;38.451
Andorra;total;1984;42.706
Andorra;rural;1984;2.285
Andorra;urban;1984;40.421
Andorra;total;1985;44.6
Andorra;rural;1985;2.159
Andorra;urban;1985;42.441
Andorra;total;1986;46.517
Andorra;rural;1986;2.175
Andorra;urban;1986;44.342
Andorra;total;1987;48.455
Andorra;rural;1987;2.336
Andorra;urban;1987;46.119
Andorra;total;1988;50.434
Andorra;rural;1988;2.508
Andorra;urban;1988;47.926
Andorra;total;1989;52.448
Andorra;rural;1989;2.69
Andorra;urban;1989;49.758
Andorra;total;1990;54.509
Andorra;rural;1990;2.882
Andorra;urban;1990;51.627
Andorra;total;1991;56.671
Andorra;rural;1991;3.1
Andorra;urban;1991;53.571
Andorra;total;1992;58.888
Andorra;rural;1992;3.343
Andorra;urban;1992;55.545
Andorra;total;1993;60.971
Andorra;rural;1993;3.591
Andorra;urban;1993;57.38
Andorra;total;1994;62.677
Andorra;rural;1994;3.83
Andorra;urban;1994;58.847
Andorra;total;1995;63.85
Andorra;rural;1995;4.047
Andorra;urban;1995;59.803
Andorra;total;1996;64.36
Andorra;rural;1996;4.232
Andorra;urban;1996;60.128
Andorra;total;1997;64.327
Andorra;rural;1997;4.387
Andorra;urban;1997;59.94
Andorra;total;1998;64.142
Andorra;rural;1998;4.537
Andorra;urban;1998;59.605
Andorra;total;1999;64.37
Andorra;rural;1999;4.721
Andorra;urban;1999;59.649
Andorra;total;2000;65.39
Andorra;rural;2000;4.973
Andorra;urban;2000;60.417
Andorra;total;2001;67.341
Andorra;rural;2001;5.349
Andorra;urban;2001;61.992
Andorra;total;2002;70.049
Andorra;rural;2002;5.855
Andorra;urban;2002;64.194
Andorra;total;2003;73.182
Andorra;rural;2003;6.435
Andorra;urban;2003;66.747
Andorra;total;2004;76.244
Andorra;rural;2004;7.052
Andorra;urban;2004;69.192
Andorra;total;2005;78.867
Andorra;rural;2005;7.662
Andorra;urban;2005;71.205
Andorra;total;2006;80.993
Andorra;rural;2006;8.256
Andorra;urban;2006;72.735
Andorra;total;2007;82.684
Andorra;rural;2007;8.84
Andorra;urban;2007;73.843
Andorra;total;2008;83.862
Andorra;rural;2008;9.221
Andorra;urban;2008;74.64
Andorra;total;2009;84.463
Andorra;rural;2009;9.365
Andorra;urban;2009;75.097
Andorra;total;2010;84.449
Andorra;rural;2010;9.442
Andorra;urban;2010;75.007
Andorra;total;2011;83.747
Andorra;rural;2011;9.442
Andorra;urban;2011;74.309
Andorra;total;2012;82.427
Andorra;rural;2012;9.371
Andorra;urban;2012;73.06
Andorra;total;2013;80.774
Andorra;rural;2013;9.261
Andorra;urban;2013;71.527
Andorra;total;2014;79.213
Andorra;rural;2014;9.157
Andorra;urban;2014;70.066
Andorra;total;2015;78.011
Andorra;rural;2015;9.093
Andorra;urban;2015;68.921
Andorra;total;2016;77.297
Andorra;rural;2016;9.082
Andorra;urban;2016;68.199
Andorra;total;2017;77.001
Andorra;rural;2017;9.12
Andorra;urban;2017;67.845
Andorra;total;2018;77.006
Andorra;rural;2018;9.187
Andorra;urban;2018;67.766
Angola;total;1950;4548.023
Angola;males;1950;2206.642
Angola;females;1950;2341.379
Angola;rural;1950;4203.48
Angola;urban;1950;344.543
Angola;total;1951;4616.51
Angola;males;1951;2229.183
Angola;females;1951;2387.323
Angola;rural;1951;4294.716
Angola;urban;1951;364.617
Angola;total;1952;4713.099
Angola;males;1952;2269.773
Angola;females;1952;2443.321
Angola;rural;1952;4388.622
Angola;urban;1952;385.939
Angola;total;1953;4823.291
Angola;males;1953;2323.522
Angola;females;1953;2499.773
Angola;rural;1953;4482.215
Angola;urban;1953;408.254
Angola;total;1954;4935.939
Angola;males;1954;2386.054
Angola;females;1954;2549.891
Angola;rural;1954;4573.307
Angola;urban;1954;431.456
Angola;total;1955;5043.247
Angola;males;1955;2453.47
Angola;females;1955;2589.781
Angola;rural;1955;4660.643
Angola;urban;1955;455.428
Angola;total;1956;5140.915
Angola;males;1956;2522.401
Angola;females;1956;2618.515
Angola;rural;1956;4743.836
Angola;urban;1956;480.167
Angola;total;1957;5228.01
Angola;males;1957;2589.99
Angola;females;1957;2638.023
Angola;rural;1957;4823.431
Angola;urban;1957;505.668
Angola;total;1958;5306.534
Angola;males;1958;2653.863
Angola;females;1958;2652.678
Angola;rural;1958;4900.578
Angola;urban;1958;532.139
Angola;total;1959;5380.714
Angola;males;1959;2712.197
Angola;females;1959;2668.519
Angola;rural;1959;4977.004
Angola;urban;1959;559.775
Angola;total;1960;5454.933
Angola;males;1960;2763.71
Angola;females;1960;2691.228
Angola;rural;1960;5054.34
Angola;urban;1960;588.842
Angola;total;1961;5531.472
Angola;males;1961;2807.704
Angola;females;1961;2723.765
Angola;rural;1961;5131.827
Angola;urban;1961;621.197
Angola;total;1962;5608.539
Angola;males;1962;2844.101
Angola;females;1962;2764.438
Angola;rural;1962;5208.822
Angola;urban;1962;657.239
Angola;total;1963;5679.458
Angola;males;1963;2873.463
Angola;females;1963;2805.999
Angola;rural;1963;5285.268
Angola;urban;1963;695.149
Angola;total;1964;5735.044
Angola;males;1964;2896.932
Angola;females;1964;2838.112
Angola;rural;1964;5358.612
Angola;urban;1964;734.709
Angola;total;1965;5770.57
